"","region.type","region","year","week","time","unweighted_ili","ili_count","patient_count","provider_count","weighted_ili","time_index","season","season_week"
"12128","States","Rhode Island",2015,11,2015-03-14 20:00:00,0.621459,34,5471,19,NA,16508,"2014/2015",34
"12129","States","South Carolina",2015,11,2015-03-14 20:00:00,0.316623,12,3790,10,NA,16508,"2014/2015",34
"12130","States","South Dakota",2015,11,2015-03-14 20:00:00,1.13311,83,7325,24,NA,16508,"2014/2015",34
"12131","States","Tennessee",2015,11,2015-03-14 20:00:00,0.922251,79,8566,48,NA,16508,"2014/2015",34
"12132","States","Texas",2015,11,2015-03-14 20:00:00,3.60072,1374,38159,106,NA,16508,"2014/2015",34
"12133","States","Utah",2015,11,2015-03-14 20:00:00,2.11561,411,19427,41,NA,16508,"2014/2015",34
"12134","States","Vermont",2015,11,2015-03-14 20:00:00,2.33352,82,3514,12,NA,16508,"2014/2015",34
"12135","States","Virginia",2015,11,2015-03-14 20:00:00,1.62236,1669,102875,126,NA,16508,"2014/2015",34
"12136","States","Washington",2015,11,2015-03-14 20:00:00,1.07683,37,3436,37,NA,16508,"2014/2015",34
"12137","States","West Virginia",2015,11,2015-03-14 20:00:00,1.41471,191,13501,37,NA,16508,"2014/2015",34
"12138","States","Wisconsin",2015,11,2015-03-14 20:00:00,2.67014,195,7303,29,NA,16508,"2014/2015",34
"12139","States","Wyoming",2015,11,2015-03-14 20:00:00,1.68433,89,5284,23,NA,16508,"2014/2015",34
"12140","States","Puerto Rico",2015,11,2015-03-14 20:00:00,6.74956,342,5067,7,NA,16508,"2014/2015",34
"12141","States","Virgin Islands",2015,11,2015-03-14 20:00:00,NA,NA,NA,NA,NA,16508,"2014/2015",34
"12142","States","Alabama",2015,12,2015-03-21 20:00:00,2.79083,196,7023,18,NA,16515,"2014/2015",35
"12143","States","Alaska",2015,12,2015-03-21 20:00:00,0.189934,2,1053,6,NA,16515,"2014/2015",35
"12144","States","Arizona",2015,12,2015-03-21 20:00:00,1.2664,336,26532,55,NA,16515,"2014/2015",35
"12145","States","Arkansas",2015,12,2015-03-21 20:00:00,2.43525,63,2587,13,NA,16515,"2014/2015",35
"12146","States","California",2015,12,2015-03-21 20:00:00,2.65624,1097,41299,137,NA,16515,"2014/2015",35
"12147","States","Colorado",2015,12,2015-03-21 20:00:00,0.795287,27,3395,5,NA,16515,"2014/2015",35
"12148","States","Connecticut",2015,12,2015-03-21 20:00:00,2.0923,107,5114,20,NA,16515,"2014/2015",35
"12149","States","Delaware",2015,12,2015-03-21 20:00:00,0.384862,12,3118,12,NA,16515,"2014/2015",35
"12150","States","District of Columbia",2015,12,2015-03-21 20:00:00,5.54156,88,1588,2,NA,16515,"2014/2015",35
"12151","States","Florida",2015,12,2015-03-21 20:00:00,NA,NA,NA,NA,NA,16515,"2014/2015",35
"12152","States","Georgia",2015,12,2015-03-21 20:00:00,1.55379,432,27803,33,NA,16515,"2014/2015",35
"12153","States","Hawaii",2015,12,2015-03-21 20:00:00,6.49029,157,2419,18,NA,16515,"2014/2015",35
"12154","States","Idaho",2015,12,2015-03-21 20:00:00,2.27538,78,3428,10,NA,16515,"2014/2015",35
"12155","States","Illinois",2015,12,2015-03-21 20:00:00,2.92099,1549,53030,94,NA,16515,"2014/2015",35
"12156","States","Indiana",2015,12,2015-03-21 20:00:00,1.28052,107,8356,35,NA,16515,"2014/2015",35
"12157","States","Iowa",2015,12,2015-03-21 20:00:00,0.716997,17,2371,8,NA,16515,"2014/2015",35
"12158","States","Kansas",2015,12,2015-03-21 20:00:00,2.37119,162,6832,29,NA,16515,"2014/2015",35
"12159","States","Kentucky",2015,12,2015-03-21 20:00:00,0.278806,58,20803,18,NA,16515,"2014/2015",35
"12160","States","Louisiana",2015,12,2015-03-21 20:00:00,NA,NA,NA,NA,NA,16515,"2014/2015",35
"12161","States","Maine",2015,12,2015-03-21 20:00:00,1.46161,79,5405,30,NA,16515,"2014/2015",35
"12162","States","Maryland",2015,12,2015-03-21 20:00:00,1.13963,135,11846,30,NA,16515,"2014/2015",35
"12163","States","Massachusetts",2015,12,2015-03-21 20:00:00,1.56529,439,28046,46,NA,16515,"2014/2015",35
"12164","States","Michigan",2015,12,2015-03-21 20:00:00,0.97011,148,15256,43,NA,16515,"2014/2015",35
"12165","States","Minnesota",2015,12,2015-03-21 20:00:00,4.12833,166,4021,15,NA,16515,"2014/2015",35
"12166","States","Mississippi",2015,12,2015-03-21 20:00:00,3.98078,754,18941,50,NA,16515,"2014/2015",35
"12167","States","Missouri",2015,12,2015-03-21 20:00:00,2.066,72,3485,21,NA,16515,"2014/2015",35
"12168","States","Montana",2015,12,2015-03-21 20:00:00,0.735059,23,3129,9,NA,16515,"2014/2015",35
"12169","States","Nebraska",2015,12,2015-03-21 20:00:00,2.39542,67,2797,15,NA,16515,"2014/2015",35
"12170","States","Nevada",2015,12,2015-03-21 20:00:00,0.786713,108,13728,28,NA,16515,"2014/2015",35
"12171","States","New Hampshire",2015,12,2015-03-21 20:00:00,0.386681,18,4655,24,NA,16515,"2014/2015",35
"12172","States","New Jersey",2015,12,2015-03-21 20:00:00,2.44113,198,8111,25,NA,16515,"2014/2015",35
"12173","States","New Mexico",2015,12,2015-03-21 20:00:00,1.97384,252,12767,27,NA,16515,"2014/2015",35
"12174","States","New York",2015,12,2015-03-21 20:00:00,2.15005,237,11023,81,NA,16515,"2014/2015",35
"12175","States","North Carolina",2015,12,2015-03-21 20:00:00,1.41022,213,15104,45,NA,16515,"2014/2015",35
"12176","States","North Dakota",2015,12,2015-03-21 20:00:00,1.09785,23,2095,9,NA,16515,"2014/2015",35
"12177","States","Ohio",2015,12,2015-03-21 20:00:00,1.19127,161,13515,44,NA,16515,"2014/2015",35
"12178","States","Oklahoma",2015,12,2015-03-21 20:00:00,4.25296,115,2704,17,NA,16515,"2014/2015",35
"12179","States","Oregon",2015,12,2015-03-21 20:00:00,0.581637,14,2407,10,NA,16515,"2014/2015",35
"12180","States","Pennsylvania",2015,12,2015-03-21 20:00:00,1.92067,261,13589,49,NA,16515,"2014/2015",35
"12181","States","Rhode Island",2015,12,2015-03-21 20:00:00,0.403852,26,6438,20,NA,16515,"2014/2015",35
"12182","States","South Carolina",2015,12,2015-03-21 20:00:00,0.713371,39,5467,11,NA,16515,"2014/2015",35
"12183","States","South Dakota",2015,12,2015-03-21 20:00:00,1.44533,101,6988,23,NA,16515,"2014/2015",35
"12184","States","Tennessee",2015,12,2015-03-21 20:00:00,0.627782,55,8761,46,NA,16515,"2014/2015",35
"12185","States","Texas",2015,12,2015-03-21 20:00:00,3.35832,1362,40556,104,NA,16515,"2014/2015",35
"12186","States","Utah",2015,12,2015-03-21 20:00:00,1.91629,364,18995,41,NA,16515,"2014/2015",35
"12187","States","Vermont",2015,12,2015-03-21 20:00:00,2.14936,59,2745,11,NA,16515,"2014/2015",35
"12188","States","Virginia",2015,12,2015-03-21 20:00:00,1.88077,1938,103043,127,NA,16515,"2014/2015",35
"12189","States","Washington",2015,12,2015-03-21 20:00:00,0.806452,35,4340,40,NA,16515,"2014/2015",35
"12190","States","West Virginia",2015,12,2015-03-21 20:00:00,1.62009,251,15493,37,NA,16515,"2014/2015",35
"12191","States","Wisconsin",2015,12,2015-03-21 20:00:00,2.26103,145,6413,28,NA,16515,"2014/2015",35
"12192","States","Wyoming",2015,12,2015-03-21 20:00:00,1.06229,66,6213,22,NA,16515,"2014/2015",35
"12193","States","Puerto Rico",2015,12,2015-03-21 20:00:00,6.27178,306,4879,7,NA,16515,"2014/2015",35
"12194","States","Virgin Islands",2015,12,2015-03-21 20:00:00,NA,NA,NA,NA,NA,16515,"2014/2015",35
"12195","States","Alabama",2015,13,2015-03-28 20:00:00,1.97849,138,6975,19,NA,16522,"2014/2015",36
"12196","States","Alaska",2015,13,2015-03-28 20:00:00,0.44964,5,1112,6,NA,16522,"2014/2015",36
"12197","States","Arizona",2015,13,2015-03-28 20:00:00,1.36548,333,24387,53,NA,16522,"2014/2015",36
"12198","States","Arkansas",2015,13,2015-03-28 20:00:00,1.73516,57,3285,12,NA,16522,"2014/2015",36
"12199","States","California",2015,13,2015-03-28 20:00:00,2.655,1050,39548,138,NA,16522,"2014/2015",36
"12200","States","Colorado",2015,13,2015-03-28 20:00:00,1.02354,30,2931,6,NA,16522,"2014/2015",36
"12201","States","Connecticut",2015,13,2015-03-28 20:00:00,2.17831,97,4453,20,NA,16522,"2014/2015",36
"12202","States","Delaware",2015,13,2015-03-28 20:00:00,0.239973,7,2917,12,NA,16522,"2014/2015",36
"12203","States","District of Columbia",2015,13,2015-03-28 20:00:00,6.58328,100,1519,2,NA,16522,"2014/2015",36
"12204","States","Florida",2015,13,2015-03-28 20:00:00,NA,NA,NA,NA,NA,16522,"2014/2015",36
"12205","States","Georgia",2015,13,2015-03-28 20:00:00,1.42425,367,25768,31,NA,16522,"2014/2015",36
"12206","States","Hawaii",2015,13,2015-03-28 20:00:00,6.16184,166,2694,18,NA,16522,"2014/2015",36
"12207","States","Idaho",2015,13,2015-03-28 20:00:00,2.07191,68,3282,9,NA,16522,"2014/2015",36
"12208","States","Illinois",2015,13,2015-03-28 20:00:00,2.87552,1547,53799,94,NA,16522,"2014/2015",36
"12209","States","Indiana",2015,13,2015-03-28 20:00:00,1.40811,115,8167,34,NA,16522,"2014/2015",36
"12210","States","Iowa",2015,13,2015-03-28 20:00:00,1.11034,16,1441,6,NA,16522,"2014/2015",36
"12211","States","Kansas",2015,13,2015-03-28 20:00:00,2.05531,136,6617,31,NA,16522,"2014/2015",36
"12212","States","Kentucky",2015,13,2015-03-28 20:00:00,0.403966,88,21784,19,NA,16522,"2014/2015",36
"12213","States","Louisiana",2015,13,2015-03-28 20:00:00,NA,NA,NA,NA,NA,16522,"2014/2015",36
"12214","States","Maine",2015,13,2015-03-28 20:00:00,1.46424,78,5327,29,NA,16522,"2014/2015",36
"12215","States","Maryland",2015,13,2015-03-28 20:00:00,1.27111,140,11014,31,NA,16522,"2014/2015",36
"12216","States","Massachusetts",2015,13,2015-03-28 20:00:00,1.52827,436,28529,46,NA,16522,"2014/2015",36
"12217","States","Michigan",2015,13,2015-03-28 20:00:00,0.661841,96,14505,49,NA,16522,"2014/2015",36
"12218","States","Minnesota",2015,13,2015-03-28 20:00:00,2.74203,147,5361,16,NA,16522,"2014/2015",36
"12219","States","Mississippi",2015,13,2015-03-28 20:00:00,3.24798,600,18473,48,NA,16522,"2014/2015",36
"12220","States","Missouri",2015,13,2015-03-28 20:00:00,1.93118,142,7353,21,NA,16522,"2014/2015",36
"12221","States","Montana",2015,13,2015-03-28 20:00:00,0.177857,4,2249,9,NA,16522,"2014/2015",36
"12222","States","Nebraska",2015,13,2015-03-28 20:00:00,2.08991,53,2536,15,NA,16522,"2014/2015",36
"12223","States","Nevada",2015,13,2015-03-28 20:00:00,0.972887,122,12540,28,NA,16522,"2014/2015",36
"12224","States","New Hampshire",2015,13,2015-03-28 20:00:00,0.42687,19,4451,25,NA,16522,"2014/2015",36
"12225","States","New Jersey",2015,13,2015-03-28 20:00:00,1.87555,129,6878,24,NA,16522,"2014/2015",36
"12226","States","New Mexico",2015,13,2015-03-28 20:00:00,1.89048,213,11267,27,NA,16522,"2014/2015",36
"12227","States","New York",2015,13,2015-03-28 20:00:00,2.7072,244,9013,79,NA,16522,"2014/2015",36
"12228","States","North Carolina",2015,13,2015-03-28 20:00:00,1.33421,183,13716,47,NA,16522,"2014/2015",36
"12229","States","North Dakota",2015,13,2015-03-28 20:00:00,0.556117,11,1978,9,NA,16522,"2014/2015",36
"12230","States","Ohio",2015,13,2015-03-28 20:00:00,1.16949,140,11971,43,NA,16522,"2014/2015",36
"12231","States","Oklahoma",2015,13,2015-03-28 20:00:00,3.24472,83,2558,18,NA,16522,"2014/2015",36
"12232","States","Oregon",2015,13,2015-03-28 20:00:00,0.89748,26,2897,10,NA,16522,"2014/2015",36
"12233","States","Pennsylvania",2015,13,2015-03-28 20:00:00,1.70947,225,13162,35,NA,16522,"2014/2015",36
"12234","States","Rhode Island",2015,13,2015-03-28 20:00:00,0.519134,35,6742,20,NA,16522,"2014/2015",36
"12235","States","South Carolina",2015,13,2015-03-28 20:00:00,0.594354,32,5384,13,NA,16522,"2014/2015",36
"12236","States","South Dakota",2015,13,2015-03-28 20:00:00,1.40903,102,7239,24,NA,16522,"2014/2015",36
"12237","States","Tennessee",2015,13,2015-03-28 20:00:00,0.551171,44,7983,46,NA,16522,"2014/2015",36
"12238","States","Texas",2015,13,2015-03-28 20:00:00,3.18727,1182,37085,96,NA,16522,"2014/2015",36
"12239","States","Utah",2015,13,2015-03-28 20:00:00,2.09328,377,18010,41,NA,16522,"2014/2015",36
"12240","States","Vermont",2015,13,2015-03-28 20:00:00,3.23268,91,2815,11,NA,16522,"2014/2015",36
"12241","States","Virginia",2015,13,2015-03-28 20:00:00,1.8815,1947,103481,126,NA,16522,"2014/2015",36
"12242","States","Washington",2015,13,2015-03-28 20:00:00,0.825921,39,4722,40,NA,16522,"2014/2015",36
"12243","States","West Virginia",2015,13,2015-03-28 20:00:00,1.52172,207,13603,36,NA,16522,"2014/2015",36
"12244","States","Wisconsin",2015,13,2015-03-28 20:00:00,2.21438,138,6232,26,NA,16522,"2014/2015",36
"12245","States","Wyoming",2015,13,2015-03-28 20:00:00,1.24876,63,5045,20,NA,16522,"2014/2015",36
"12246","States","Puerto Rico",2015,13,2015-03-28 20:00:00,4.95627,204,4116,6,NA,16522,"2014/2015",36
"12247","States","Virgin Islands",2015,13,2015-03-28 20:00:00,NA,NA,NA,NA,NA,16522,"2014/2015",36
"12248","States","Alabama",2015,14,2015-04-04 20:00:00,1.78527,145,8122,18,NA,16529,"2014/2015",37
"12249","States","Alaska",2015,14,2015-04-04 20:00:00,0,0,1176,6,NA,16529,"2014/2015",37
"12250","States","Arizona",2015,14,2015-04-04 20:00:00,1.19017,280,23526,51,NA,16529,"2014/2015",37
"12251","States","Arkansas",2015,14,2015-04-04 20:00:00,1.37409,49,3566,11,NA,16529,"2014/2015",37
"12252","States","California",2015,14,2015-04-04 20:00:00,2.39851,950,39608,139,NA,16529,"2014/2015",37
"12253","States","Colorado",2015,14,2015-04-04 20:00:00,0.589198,18,3055,6,NA,16529,"2014/2015",37
"12254","States","Connecticut",2015,14,2015-04-04 20:00:00,1.7314,74,4274,12,NA,16529,"2014/2015",37
"12255","States","Delaware",2015,14,2015-04-04 20:00:00,0.196657,6,3051,12,NA,16529,"2014/2015",37
"12256","States","District of Columbia",2015,14,2015-04-04 20:00:00,4.45092,107,2404,2,NA,16529,"2014/2015",37
"12257","States","Florida",2015,14,2015-04-04 20:00:00,NA,NA,NA,NA,NA,16529,"2014/2015",37
"12258","States","Georgia",2015,14,2015-04-04 20:00:00,1.19306,297,24894,32,NA,16529,"2014/2015",37
"12259","States","Hawaii",2015,14,2015-04-04 20:00:00,6.63667,177,2667,17,NA,16529,"2014/2015",37
"12260","States","Idaho",2015,14,2015-04-04 20:00:00,2.11293,58,2745,7,NA,16529,"2014/2015",37
"12261","States","Illinois",2015,14,2015-04-04 20:00:00,2.45215,1358,55380,91,NA,16529,"2014/2015",37
"12262","States","Indiana",2015,14,2015-04-04 20:00:00,1.33264,102,7654,34,NA,16529,"2014/2015",37
"12263","States","Iowa",2015,14,2015-04-04 20:00:00,0.492126,10,2032,7,NA,16529,"2014/2015",37
"12264","States","Kansas",2015,14,2015-04-04 20:00:00,1.75801,119,6769,30,NA,16529,"2014/2015",37
"12265","States","Kentucky",2015,14,2015-04-04 20:00:00,0.466883,102,21847,20,NA,16529,"2014/2015",37
"12266","States","Louisiana",2015,14,2015-04-04 20:00:00,NA,NA,NA,NA,NA,16529,"2014/2015",37
"12267","States","Maine",2015,14,2015-04-04 20:00:00,1.46252,88,6017,30,NA,16529,"2014/2015",37
"12268","States","Maryland",2015,14,2015-04-04 20:00:00,1.48556,159,10703,30,NA,16529,"2014/2015",37
"12269","States","Massachusetts",2015,14,2015-04-04 20:00:00,1.37273,387,28192,45,NA,16529,"2014/2015",37
"12270","States","Michigan",2015,14,2015-04-04 20:00:00,1.1732,173,14746,47,NA,16529,"2014/2015",37
"12271","States","Minnesota",2015,14,2015-04-04 20:00:00,2.05597,108,5253,15,NA,16529,"2014/2015",37
"12272","States","Mississippi",2015,14,2015-04-04 20:00:00,3.06616,609,19862,50,NA,16529,"2014/2015",37
"12273","States","Missouri",2015,14,2015-04-04 20:00:00,1.83448,131,7141,20,NA,16529,"2014/2015",37
"12274","States","Montana",2015,14,2015-04-04 20:00:00,0.166168,5,3009,9,NA,16529,"2014/2015",37
"12275","States","Nebraska",2015,14,2015-04-04 20:00:00,1.28593,34,2644,14,NA,16529,"2014/2015",37
"12276","States","Nevada",2015,14,2015-04-04 20:00:00,0.903882,112,12391,27,NA,16529,"2014/2015",37
"12277","States","New Hampshire",2015,14,2015-04-04 20:00:00,0.442478,22,4972,26,NA,16529,"2014/2015",37
"12278","States","New Jersey",2015,14,2015-04-04 20:00:00,1.57618,117,7423,21,NA,16529,"2014/2015",37
"12279","States","New Mexico",2015,14,2015-04-04 20:00:00,1.47262,181,12291,27,NA,16529,"2014/2015",37
"12280","States","New York",2015,14,2015-04-04 20:00:00,2.46135,199,8085,78,NA,16529,"2014/2015",37
"12281","States","North Carolina",2015,14,2015-04-04 20:00:00,0.895378,130,14519,45,NA,16529,"2014/2015",37
"12282","States","North Dakota",2015,14,2015-04-04 20:00:00,0.554939,10,1802,8,NA,16529,"2014/2015",37
"12283","States","Ohio",2015,14,2015-04-04 20:00:00,0.85263,95,11142,39,NA,16529,"2014/2015",37
"12284","States","Oklahoma",2015,14,2015-04-04 20:00:00,2.7066,75,2771,19,NA,16529,"2014/2015",37
"12285","States","Oregon",2015,14,2015-04-04 20:00:00,0.55325,16,2892,10,NA,16529,"2014/2015",37
"12286","States","Pennsylvania",2015,14,2015-04-04 20:00:00,1.68904,224,13262,48,NA,16529,"2014/2015",37
"12287","States","Rhode Island",2015,14,2015-04-04 20:00:00,0.698262,47,6731,20,NA,16529,"2014/2015",37
"12288","States","South Carolina",2015,14,2015-04-04 20:00:00,0.410984,22,5353,13,NA,16529,"2014/2015",37
"12289","States","South Dakota",2015,14,2015-04-04 20:00:00,1.05526,76,7202,24,NA,16529,"2014/2015",37
"12290","States","Tennessee",2015,14,2015-04-04 20:00:00,0.414056,37,8936,45,NA,16529,"2014/2015",37
"12291","States","Texas",2015,14,2015-04-04 20:00:00,2.63374,1024,38880,95,NA,16529,"2014/2015",37
"12292","States","Utah",2015,14,2015-04-04 20:00:00,2.02062,339,16777,41,NA,16529,"2014/2015",37
"12293","States","Vermont",2015,14,2015-04-04 20:00:00,2.5641,73,2847,11,NA,16529,"2014/2015",37
"12294","States","Virginia",2015,14,2015-04-04 20:00:00,1.75242,1784,101802,127,NA,16529,"2014/2015",37
"12295","States","Washington",2015,14,2015-04-04 20:00:00,0.448219,19,4239,36,NA,16529,"2014/2015",37
"12296","States","West Virginia",2015,14,2015-04-04 20:00:00,1.71516,214,12477,32,NA,16529,"2014/2015",37
"12297","States","Wisconsin",2015,14,2015-04-04 20:00:00,2.42603,173,7131,27,NA,16529,"2014/2015",37
"12298","States","Wyoming",2015,14,2015-04-04 20:00:00,1.14504,45,3930,20,NA,16529,"2014/2015",37
"12299","States","Puerto Rico",2015,14,2015-04-04 20:00:00,4.84637,194,4003,6,NA,16529,"2014/2015",37
"12300","States","Virgin Islands",2015,14,2015-04-04 20:00:00,NA,NA,NA,NA,NA,16529,"2014/2015",37
"12301","States","Alabama",2015,15,2015-04-11 20:00:00,1.65746,126,7602,18,NA,16536,"2014/2015",38
"12302","States","Alaska",2015,15,2015-04-11 20:00:00,0.313725,4,1275,6,NA,16536,"2014/2015",38
"12303","States","Arizona",2015,15,2015-04-11 20:00:00,1.25342,316,25211,54,NA,16536,"2014/2015",38
"12304","States","Arkansas",2015,15,2015-04-11 20:00:00,1.06967,39,3646,11,NA,16536,"2014/2015",38
"12305","States","California",2015,15,2015-04-11 20:00:00,2.11801,906,42776,139,NA,16536,"2014/2015",38
"12306","States","Colorado",2015,15,2015-04-11 20:00:00,0.859005,29,3376,6,NA,16536,"2014/2015",38
"12307","States","Connecticut",2015,15,2015-04-11 20:00:00,1.6576,64,3861,17,NA,16536,"2014/2015",38
"12308","States","Delaware",2015,15,2015-04-11 20:00:00,0.191205,4,2092,9,NA,16536,"2014/2015",38
"12309","States","District of Columbia",2015,15,2015-04-11 20:00:00,4.66667,70,1500,2,NA,16536,"2014/2015",38
"12310","States","Florida",2015,15,2015-04-11 20:00:00,NA,NA,NA,NA,NA,16536,"2014/2015",38
"12311","States","Georgia",2015,15,2015-04-11 20:00:00,0.989638,255,25767,29,NA,16536,"2014/2015",38
"12312","States","Hawaii",2015,15,2015-04-11 20:00:00,6.00693,156,2597,18,NA,16536,"2014/2015",38
"12313","States","Idaho",2015,15,2015-04-11 20:00:00,2.02255,61,3016,9,NA,16536,"2014/2015",38
"12314","States","Illinois",2015,15,2015-04-11 20:00:00,2.02342,1142,56439,95,NA,16536,"2014/2015",38
"12315","States","Indiana",2015,15,2015-04-11 20:00:00,1.21816,99,8127,34,NA,16536,"2014/2015",38
"12316","States","Iowa",2015,15,2015-04-11 20:00:00,0.366876,7,1908,7,NA,16536,"2014/2015",38
"12317","States","Kansas",2015,15,2015-04-11 20:00:00,1.37642,92,6684,29,NA,16536,"2014/2015",38
"12318","States","Kentucky",2015,15,2015-04-11 20:00:00,0.23213,53,22832,19,NA,16536,"2014/2015",38
"12319","States","Louisiana",2015,15,2015-04-11 20:00:00,NA,NA,NA,NA,NA,16536,"2014/2015",38
"12320","States","Maine",2015,15,2015-04-11 20:00:00,0.685312,37,5399,25,NA,16536,"2014/2015",38
"12321","States","Maryland",2015,15,2015-04-11 20:00:00,1.17882,136,11537,31,NA,16536,"2014/2015",38
"12322","States","Massachusetts",2015,15,2015-04-11 20:00:00,1.47236,415,28186,44,NA,16536,"2014/2015",38
"12323","States","Michigan",2015,15,2015-04-11 20:00:00,0.74747,130,17392,49,NA,16536,"2014/2015",38
"12324","States","Minnesota",2015,15,2015-04-11 20:00:00,2.53521,117,4615,15,NA,16536,"2014/2015",38
"12325","States","Mississippi",2015,15,2015-04-11 20:00:00,2.50502,487,19441,47,NA,16536,"2014/2015",38
"12326","States","Missouri",2015,15,2015-04-11 20:00:00,1.46409,106,7240,19,NA,16536,"2014/2015",38
"12327","States","Montana",2015,15,2015-04-11 20:00:00,0.166389,5,3005,9,NA,16536,"2014/2015",38
"12328","States","Nebraska",2015,15,2015-04-11 20:00:00,0.962567,27,2805,15,NA,16536,"2014/2015",38
"12329","States","Nevada",2015,15,2015-04-11 20:00:00,0.800924,104,12985,26,NA,16536,"2014/2015",38
"12330","States","New Hampshire",2015,15,2015-04-11 20:00:00,0.241228,11,4560,24,NA,16536,"2014/2015",38
"12331","States","New Jersey",2015,15,2015-04-11 20:00:00,1.60819,121,7524,20,NA,16536,"2014/2015",38
"12332","States","New Mexico",2015,15,2015-04-11 20:00:00,1.53717,183,11905,25,NA,16536,"2014/2015",38
"12333","States","New York",2015,15,2015-04-11 20:00:00,1.91507,184,9608,77,NA,16536,"2014/2015",38
"12334","States","North Carolina",2015,15,2015-04-11 20:00:00,0.986164,134,13588,42,NA,16536,"2014/2015",38
"12335","States","North Dakota",2015,15,2015-04-11 20:00:00,0.941423,18,1912,10,NA,16536,"2014/2015",38
"12336","States","Ohio",2015,15,2015-04-11 20:00:00,0.608189,71,11674,39,NA,16536,"2014/2015",38
"12337","States","Oklahoma",2015,15,2015-04-11 20:00:00,1.67577,46,2745,17,NA,16536,"2014/2015",38
"12338","States","Oregon",2015,15,2015-04-11 20:00:00,0.588847,17,2887,9,NA,16536,"2014/2015",38
"12339","States","Pennsylvania",2015,15,2015-04-11 20:00:00,1.59007,219,13773,44,NA,16536,"2014/2015",38
"12340","States","Rhode Island",2015,15,2015-04-11 20:00:00,0.593698,39,6569,20,NA,16536,"2014/2015",38
"12341","States","South Carolina",2015,15,2015-04-11 20:00:00,0.564175,32,5672,13,NA,16536,"2014/2015",38
"12342","States","South Dakota",2015,15,2015-04-11 20:00:00,1.0287,76,7388,24,NA,16536,"2014/2015",38
"12343","States","Tennessee",2015,15,2015-04-11 20:00:00,0.388394,34,8754,46,NA,16536,"2014/2015",38
"12344","States","Texas",2015,15,2015-04-11 20:00:00,2.74126,1051,38340,95,NA,16536,"2014/2015",38
"12345","States","Utah",2015,15,2015-04-11 20:00:00,1.5241,271,17781,40,NA,16536,"2014/2015",38
"12346","States","Vermont",2015,15,2015-04-11 20:00:00,2.07156,55,2655,11,NA,16536,"2014/2015",38
"12347","States","Virginia",2015,15,2015-04-11 20:00:00,1.46854,1529,104117,125,NA,16536,"2014/2015",38
"12348","States","Washington",2015,15,2015-04-11 20:00:00,0.760369,33,4340,39,NA,16536,"2014/2015",38
"12349","States","West Virginia",2015,15,2015-04-11 20:00:00,1.26955,164,12918,35,NA,16536,"2014/2015",38
"12350","States","Wisconsin",2015,15,2015-04-11 20:00:00,2.06186,158,7663,29,NA,16536,"2014/2015",38
"12351","States","Wyoming",2015,15,2015-04-11 20:00:00,1.1676,48,4111,20,NA,16536,"2014/2015",38
"12352","States","Puerto Rico",2015,15,2015-04-11 20:00:00,4.19323,171,4078,6,NA,16536,"2014/2015",38
"12353","States","Virgin Islands",2015,15,2015-04-11 20:00:00,NA,NA,NA,NA,NA,16536,"2014/2015",38
"12354","States","Alabama",2015,16,2015-04-18 20:00:00,1.53061,108,7056,14,NA,16543,"2014/2015",39
"12355","States","Alaska",2015,16,2015-04-18 20:00:00,0.435256,4,919,5,NA,16543,"2014/2015",39
"12356","States","Arizona",2015,16,2015-04-18 20:00:00,1.21809,250,20524,45,NA,16543,"2014/2015",39
"12357","States","Arkansas",2015,16,2015-04-18 20:00:00,0.90527,28,3093,10,NA,16543,"2014/2015",39
"12358","States","California",2015,16,2015-04-18 20:00:00,2.13528,858,40182,125,NA,16543,"2014/2015",39
"12359","States","Colorado",2015,16,2015-04-18 20:00:00,0.537178,19,3537,6,NA,16543,"2014/2015",39
"12360","States","Connecticut",2015,16,2015-04-18 20:00:00,1.66299,98,5893,21,NA,16543,"2014/2015",39
"12361","States","Delaware",2015,16,2015-04-18 20:00:00,0.0954198,2,2096,9,NA,16543,"2014/2015",39
"12362","States","District of Columbia",2015,16,2015-04-18 20:00:00,4.90358,89,1815,2,NA,16543,"2014/2015",39
"12363","States","Florida",2015,16,2015-04-18 20:00:00,NA,NA,NA,NA,NA,16543,"2014/2015",39
"12364","States","Georgia",2015,16,2015-04-18 20:00:00,0.714048,129,18066,27,NA,16543,"2014/2015",39
"12365","States","Hawaii",2015,16,2015-04-18 20:00:00,4.33333,104,2400,16,NA,16543,"2014/2015",39
"12366","States","Idaho",2015,16,2015-04-18 20:00:00,2.08398,67,3215,8,NA,16543,"2014/2015",39
"12367","States","Illinois",2015,16,2015-04-18 20:00:00,1.85577,922,49683,88,NA,16543,"2014/2015",39
"12368","States","Indiana",2015,16,2015-04-18 20:00:00,0.874788,67,7659,31,NA,16543,"2014/2015",39
"12369","States","Iowa",2015,16,2015-04-18 20:00:00,0.447539,9,2011,7,NA,16543,"2014/2015",39
"12370","States","Kansas",2015,16,2015-04-18 20:00:00,1.41046,79,5601,28,NA,16543,"2014/2015",39
"12371","States","Kentucky",2015,16,2015-04-18 20:00:00,0.234262,55,23478,18,NA,16543,"2014/2015",39
"12372","States","Louisiana",2015,16,2015-04-18 20:00:00,NA,NA,NA,NA,NA,16543,"2014/2015",39
"12373","States","Maine",2015,16,2015-04-18 20:00:00,1.09351,58,5304,29,NA,16543,"2014/2015",39
